UDI,Type,Air.temperature,Process.temperature,Rotational.speed,Torque,Tool.wear,Machine.failure
2929,2,300.8,-0.20593984829158,-1.5660959694695,1.4959563792083,0.94336352261203,0
2930,2,300.8,-0.20593984829158,-0.316682300851807,-0.0989985516217272,0.990493209498341,0
2931,3,300.7,-0.273337363768573,-0.757323728623225,1.13483450807697,1.03762289638465,0
2932,1,300.8,-0.20593984829158,-0.924655916384522,0.542995885945075,1.1161723745285,0
2933,1,300.9,-0.20593984829158,-0.439392571876759,0.211967504074693,1.14759216578604,0
2934,2,300.8,-0.20593984829158,1.18372964940783,-1.21245765427665,1.17901195704359,0
2935,2,300.8,-0.273337363768573,0.040293033038961,0.232029830248655,1.2261416439299,0
2936,2,300.8,-0.20593984829158,0.787710138372757,-1.18236416501571,1.27327133081621,0
2937,2,300.9,-0.20593984829158,-0.807523384951614,0.884055430902439,1.32040101770252,0
2938,1,300.7,-0.273337363768573,1.51281628533838,-1.40304975292929,1.36753070458883,0
2939,1,300.7,-0.340734879245604,-0.333415519627937,-0.550400890535885,1.39895049584637,0
2940,1,300.9,-0.20593984829158,-0.601147020046013,0.141749362465824,1.43037028710391,0
2941,1,300.9,-0.20593984829158,4.55268436300196,-2.56666467101912,1.46179007836145,0
2942,2,300.7,-0.273337363768573,2.55027584945843,-2.02498186432213,1.49320986961899,1
2943,1,300.7,-0.340734879245604,-0.433814832284716,0.994398224859233,-1.69589894302139,0
2944,3,300.7,-0.340734879245604,2.6116309849709,-2.03501302740912,-1.66447915176385,0
2945,1,300.7,-0.273337363768573,-0.188394290234812,-0.51027623818796,-1.58592967361999,0
2946,3,300.7,-0.273337363768573,2.15425633842335,-1.95476372271327,-1.55450988236245,0
2947,2,300.7,-0.340734879245604,0.464201242034249,-0.951647414015136,-1.4759604042186,0
2948,1,300.7,-0.340734879245604,0.296869054272951,-1.10211486031986,-1.42883071733229,0
2949,1,300.7,-0.340734879245604,1.73592586902011,-1.55351719923401,-1.39741092607475,0
2950,2,300.7,-0.340734879245604,-0.383615175956326,0.874024267815458,-1.36599113481721,0
2951,2,300.7,-0.340734879245604,-0.523058665757408,0.643307516814888,-1.3188614479309,0
2952,1,300.7,-0.340734879245604,0.815598836332974,-0.891460435493249,-1.27173176104459,0
2953,3,300.7,-0.340734879245604,0.715199523676195,-0.951647414015136,-1.24031196978705,0
2954,1,300.7,-0.340734879245604,0.218780699984345,-0.460120422753054,-1.1617624916432,0
2955,3,300.6,-0.408132394722636,0.849065273885233,-1.20242649118967,-1.13034270038565,0
2956,2,300.7,-0.340734879245604,-0.556525103309667,0.382497276553374,-1.0517932222418,0
2957,2,300.8,-0.273337363768573,-0.751745989031181,-0.129092040882671,-1.00466353535549,0
2958,1,300.8,-0.273337363768573,-0.227438467379115,0.583120538293,-0.957533848469181,0
2959,2,300.8,-0.340734879245604,-0.322260040443851,0.452715418162244,-0.92611405721164,0
2960,2,300.7,-0.408132394722636,0.280135835496821,-0.500245075100979,-0.878984370325329,0
2961,1,300.7,-0.340734879245604,-0.400348394732456,0.432653091988281,-0.831854683439018,0
2962,1,300.6,-0.408132394722636,0.642688908979633,-0.720930663014567,-0.800434892181478,0
2963,1,300.7,-0.340734879245604,-0.171661071458683,-0.00871808383889575,-0.769015100923937,0
2964,2,300.7,-0.273337363768573,-0.556525103309667,0.302247971857524,-0.737595309666396,0
2965,1,300.7,-0.340734879245604,0.854643013477276,-0.971709740189099,-0.690465622780085,0
2966,2,300.7,-0.340734879245604,1.66899299391559,-1.51339254688609,-0.659045831522545,0
2967,1,300.6,-0.475529910199629,0.34706871060134,0.0213754054220485,-0.611916144636234,0
2968,1,300.6,-0.408132394722636,-0.946966874752695,1.16492799733792,-0.580496353378693,0
2969,2,300.6,-0.408132394722636,-1.26489803149916,0.522933559771113,-0.549076562121152,0
2970,1,300.6,-0.408132394722636,-0.394770655140413,0.412590765814319,-0.501946875234841,0
2971,2,300.6,-0.408132394722636,-0.484014488613105,-0.0588738992738022,-0.470527083977301,0
2972,2,300.7,-0.340734879245604,-0.813101124543657,0.392528439640356,-0.423397397090989,0
2973,2,300.6,-0.408132394722636,-0.59556928045397,0.4226219289013,-0.376267710204678,0
2974,2,300.6,-0.475529910199629,-0.160505592274596,0.603182864466963,-0.329138023318367,0
2975,2,300.6,-0.408132394722636,-0.0991504567621203,-0.27955948718739,-0.282008336432056,0
2976,3,300.5,-0.408132394722636,-0.997166531081085,0.623245190640926,-0.234878649545745,0
2977,2,300.5,-0.475529910199629,1.90883579637345,-1.4532055683642,-0.156329171401894,0
2978,1,300.4,-0.475529910199629,-0.701546332702792,1.03452287720716,-0.109199484515583,0
2979,3,300.5,-0.408132394722636,0.575756033875114,-0.379871118057203,-0.0777796932580419,0
2980,1,300.5,-0.340734879245604,0.017982074670788,-0.149154367056634,0.00076978488580985,0
2981,1,300.4,-0.340734879245604,-0.511903186573321,-0.0689050623607836,0.0321895761433505,0
2982,3,300.4,-0.408132394722636,-0.0489508004337311,0.0414377315960107,0.0636093674008912,0
2983,1,300.5,-0.340734879245604,1.42915019145773,-1.23251998045061,0.142158845544743,0
2984,1,300.6,-0.273337363768573,-1.38760830252411,1.74673545638283,0.173578636802284,0
2985,1,300.6,-0.20593984829158,0.559022815098984,-0.961678577102118,0.204998428059824,0
2986,1,300.7,-0.138542332814548,0.319180012641124,-0.851335783145324,0.236418219317365,0
2987,1,300.6,-0.138542332814548,-0.467281269836975,0.803806126206588,0.267838010574906,0
2988,2,300.6,-0.138542332814548,0.670577606939849,-1.11214602340684,0.299257801832446,0
2989,2,300.6,-0.138542332814548,-0.0377953212496445,0.252092156422618,0.346387488718757,0
2990,1,300.6,-0.138542332814548,-0.205127509010942,0.242060993335636,0.393517175605068,0
2991,1,300.6,-0.138542332814548,0.832332055109103,-1.14223951266778,0.424936966862609,0
2992,2,300.5,-0.20593984829158,-1.10314358332991,1.09470985572905,0.45635675812015,0
2993,2,300.5,-0.20593984829158,0.815598836332974,-1.06199020797193,0.503486445006461,0
2994,2,300.5,-0.138542332814548,-0.941389135160652,1.59626801007811,0.550616131892772,0
2995,1,300.5,-0.138542332814548,-0.433814832284716,1.25520846512075,0.597745818779083,0
2996,1,300.5,-0.138542332814548,0.0626039914071341,-0.259497161013428,0.629165610036624,0
2997,2,300.5,-0.138542332814548,-0.171661071458683,-0.219372508665503,0.660585401294164,0
2998,1,300.5,-0.138542332814548,-1.08083262496173,2.27838709999284,0.707715088180475,0
2999,1,300.5,-0.20593984829158,0.430734804481989,-0.550400890535885,0.739134879438016,0
3000,1,300.5,-0.20593984829158,-0.801945645359571,2.10785732751416,0.770554670695557,0
3001,3,300.5,-0.138542332814548,-1.19796515639464,3.29153457177795,0.801974461953097,1
3002,1,300.5,-0.138542332814548,-0.523058665757408,0.392528439640356,0.880523940096949,0
3003,2,300.5,-0.138542332814548,0.0904926893673503,-0.109029714708709,0.91194373135449,0
3004,2,300.6,-0.0711448173375553,-0.500747707389235,0.242060993335636,0.959073418240801,0
3005,2,300.5,-0.0711448173375553,-0.405926134324499,1.32542660672962,1.00620310512711,0
3006,1,300.5,-0.0711448173375553,-0.199549769418899,-0.259497161013428,1.05333279201342,0
3007,1,300.4,-0.20593984829158,-0.283215863299548,-0.430026933492109,1.08475258327096,0
3008,1,300.4,-0.20593984829158,-1.25374255231507,1.02449171412018,1.1161723745285,0
3009,2,300.4,-0.20593984829158,0.0458707726310043,-0.19931018249154,1.14759216578604,0
3010,2,300.4,-0.20593984829158,-0.405926134324499,-0.0187492469258772,1.19472185267236,0
3011,1,300.3,-0.273337363768573,-0.00990662328942826,-0.289590650274371,1.24185153955867,0
3012,2,300.2,-0.340734879245604,-0.584413801269884,1.15489683425093,1.27327133081621,0
3013,1,300.4,-0.273337363768573,-0.59556928045397,0.472777744336206,1.32040101770252,0
3014,1,300.5,-0.273337363768573,-0.829834343319787,0.843930778554514,1.35182080896006,0
3015,1,300.5,-0.20593984829158,0.229936179168432,0.282185645683561,1.3832406002176,0
3016,1,300.5,-0.20593984829158,0.280135835496821,-0.951647414015136,1.41466039147514,0
3017,1,300.5,-0.138542332814548,-0.545369624125581,0.884055430902439,1.44608018273268,0
3018,1,300.5,-0.138542332814548,-1.30394220864346,1.1749591604249,1.47749997399022,0
3019,2,300.5,-0.138542332814548,0.151847824879826,-0.409964607318147,1.50891976524776,0
3020,1,300.5,-0.138542332814548,-0.891189478832263,1.42573823759943,1.55604945213407,1
3021,1,300.4,-0.273337363768573,0.0235598142628313,-0.189279019404559,1.58746924339161,0
3022,1,300.5,-0.138542332814548,-0.656924415966446,0.964304735598289,1.61888903464916,0
3023,1,300.5,-0.273337363768573,1.23392930573622,-0.941616250928155,1.6503088259067,0
3024,1,300.4,-0.340734879245604,0.960620065726098,-1.08205253414589,1.68172861716424,0
3025,1,300.5,-0.273337363768573,-0.411503873916543,0.161811688639786,1.71314840842178,0
3026,1,300.5,-0.273337363768573,-0.963700093528825,1.02449171412018,1.74456819967932,0
3027,2,300.4,-0.340734879245604,1.94787997351775,-1.81432743949553,1.77598799093686,0
3028,1,300.5,-0.340734879245604,1.32875087880095,-1.64379766701685,-1.69589894302139,0
3029,1,300.5,-0.340734879245604,-0.891189478832263,1.56617452081717,-1.66447915176385,0
3030,1,300.4,-0.340734879245604,-0.0768394983939473,1.13483450807697,-1.63305936050631,0
3031,2,300.4,-0.273337363768573,0.135114606103696,-0.600556705970791,-1.60163956924877,0
3032,2,300.5,-0.20593984829158,-0.83541208291183,0.332341461118468,-1.55450988236245,0
3033,2,300.6,-0.138542332814548,-0.511903186573321,0.292216808770543,-1.50738019547614,0
3034,2,300.6,-0.20593984829158,2.20445599475174,-1.7240469717127,-1.46025050858983,0
3035,3,300.6,-0.20593984829158,-0.383615175956326,0.382497276553374,-1.41312082170352,0
3036,2,300.6,-0.20593984829158,-0.617880238822143,0.262123319509599,-1.33457134355967,0
3037,1,300.4,-0.273337363768573,-1.22585385435486,0.81383728929357,-1.28744165667336,0
3038,1,300.5,-0.20593984829158,1.94230223392571,-1.57357952540798,-1.25602186541582,0
3039,1,300.4,-0.340734879245604,-1.05852166659356,1.04455404029414,-1.22460207415828,0
3040,2,300.3,-0.340734879245604,0.704044044492108,-0.861366946232305,-1.19318228290074,0
3041,1,300.3,-0.340734879245604,-0.361304217588153,-0.129092040882671,-1.14605259601443,0
3042,1,300.4,-0.340734879245604,0.0235598142628313,-0.109029714708709,-1.11463280475688,0
3043,2,300.2,-0.408132394722636,-0.444970311468802,0.392528439640356,-1.08321301349934,0
3044,1,300.3,-0.340734879245604,0.0681817309991773,-0.209341345578521,-1.03608332661303,0
3045,1,300.2,-0.408132394722636,2.46660975557778,-1.86448325493043,-1.00466353535549,0
3046,1,300.2,-0.408132394722636,-0.0712617588019041,-0.470151585840035,-0.973243744097952,0
3047,2,300.2,-0.408132394722636,-0.210705248602986,0.00131307924808568,-0.941823952840411,0
3048,1,300.2,-0.408132394722636,0.10722590814348,-0.169216693230596,-0.8946942659541,0
3049,1,300.2,-0.475529910199629,-0.0377953212496445,0.322310298031487,-0.863274474696559,0
3050,1,300.1,-0.54292742567666,-1.18680967721056,1.59626801007811,-0.831854683439018,0
3051,1,300.2,-0.54292742567666,-0.601147020046013,1.13483450807697,-0.800434892181478,0
3052,1,300.2,-0.475529910199629,-0.963700093528825,0.934211246337345,-0.769015100923937,0
3053,1,300.1,-0.54292742567666,-0.656924415966446,0.252092156422618,-0.737595309666396,0
3054,3,300.2,-0.475529910199629,-0.182816550642769,-0.440058096579091,-0.706175518408856,0
3055,3,300.2,-0.475529910199629,-1.09756584373786,0.874024267815458,-0.627626040265004,0
3056,1,300.1,-0.54292742567666,-0.623457978414186,-0.239434834839465,-0.549076562121152,0
3057,1,300.2,-0.54292742567666,0.715199523676195,-1.01183439253702,-0.517656770863612,0
3058,1,300.1,-0.610324941153653,-0.774056947399354,0.673401006075832,-0.486236979606071,0
3059,1,300,-0.677722456630684,0.949464586542012,-0.791148804623436,-0.45481718834853,0
3060,2,300,-0.677722456630684,-0.952544614344738,0.583120538293,-0.423397397090989,0
3061,1,300,-0.610324941153653,1.9144135359655,-1.62373534084288,-0.376267710204678,0
3062,1,300.1,-0.610324941153653,-1.03621070822539,1.87714057651359,-0.344847918947138,0
3063,1,299.9,-0.677722456630684,0.0793372101832638,0.00131307924808568,-0.313428127689597,0
3064,1,300,-0.610324941153653,-0.601147020046013,0.542995885945075,-0.282008336432056,0
3065,2,300.1,-0.610324941153653,1.07217485756696,-0.961678577102118,-0.250588545174516,0
3066,2,300.1,-0.54292742567666,0.82675431551706,-1.23251998045061,-0.203458858288205,0
3067,2,300.1,-0.54292742567666,-0.456125790652889,0.432653091988281,-0.156329171401894,0
3068,1,300.1,-0.54292742567666,-0.0322175816576013,-0.299621813361353,-0.109199484515583,0
3069,3,300,-0.677722456630684,0.464201242034249,-0.82124229388438,-0.0777796932580419,0
3070,1,300,-0.610324941153653,1.40683923308956,-1.18236416501571,0.00076978488580985,0
3071,1,300,-0.610324941153653,0.514400898362638,-1.17233300192872,0.0321895761433505,0
3072,1,300,-0.677722456630684,3.54311349684213,-2.31588559384459,0.0636093674008912,0
3073,1,300.1,-0.677722456630684,-1.25374255231507,1.82698476107868,0.0950291586584319,0
3074,1,300.1,-0.610324941153653,-0.33899325921998,0.693463332249794,0.126448949915973,0
3075,1,300.1,-0.54292742567666,1.36221731635321,-1.27264463279854,0.157868741173513,0
3076,2,300.1,-0.54292742567666,-0.857723041280003,0.613214027553944,0.189288532431054,0
3077,1,300,-0.54292742567666,-0.528636405349451,0.362434950379412,0.236418219317365,0
3078,1,300.1,-0.475529910199629,1.68572621269172,-1.70398464553873,0.267838010574906,0
3079,2,300.1,-0.408132394722636,-1.05852166659356,1.62636149933905,0.299257801832446,0
3080,1,300.1,-0.475529910199629,-1.10872132292195,1.60629917316509,0.346387488718757,0
3081,2,299.9,-0.54292742567666,0.00124885589465825,0.322310298031487,0.377807279976298,0
3082,2,300,-0.475529910199629,2.19330051556766,-1.82435860258251,0.424936966862609,0
3083,2,300,-0.475529910199629,-0.735012770255052,0.392528439640356,0.47206665374892,0
3084,1,300.1,-0.475529910199629,0.966197805318141,-1.15227067575476,0.519196340635231,0
3085,3,300.1,-0.408132394722636,-1.17007645843443,1.52604986846924,0.550616131892772,0
3086,1,300.1,-0.54292742567666,-0.545369624125581,0.292216808770543,0.629165610036624,0
3087,1,300,-0.54292742567666,0.397268366929729,-0.791148804623436,0.660585401294164,0
3088,2,300,-0.610324941153653,-0.361304217588153,0.522933559771113,0.692005192551705,0
3089,2,300,-0.610324941153653,0.475356721218335,-0.921553924754192,0.739134879438016,0
3090,3,300.1,-0.475529910199629,-0.104728196354164,-0.179247856317577,0.786264566324327,0
3091,3,300.1,-0.475529910199629,-0.506325446981278,0.583120538293,0.864814044468179,0
3092,1,300,-0.475529910199629,0.10722590814348,-1.03189671871099,0.94336352261203,0
3093,2,300,-0.475529910199629,4.20686450829527,-2.37607257236648,0.974783313869571,0
3094,1,300,-0.475529910199629,-0.790790166175484,1.12480334498999,1.02191300075588,0
3095,1,300,-0.475529910199629,2.41641009924939,-1.80429627640855,1.05333279201342,0
3096,2,299.9,-0.54292742567666,0.196469741616172,-0.349777628796259,1.08475258327096,0
3097,1,299.9,-0.54292742567666,0.118381387327567,-0.109029714708709,1.13188227015727,0
3098,2,299.9,-0.54292742567666,-1.03621070822539,0.984367061772251,1.16330206141482,0
3099,2,299.9,-0.54292742567666,-0.83541208291183,1.12480334498999,1.21043174830113,0
3100,2,299.9,-0.610324941153653,-0.143772373498466,0.382497276553374,1.25756143518744,0
3101,1,299.8,-0.610324941153653,0.218780699984345,0.211967504074693,1.30469112207375,0
3102,3,299.8,-0.677722456630684,-0.400348394732456,-0.269528324100409,1.33611091333129,0
3103,1,299.9,-0.610324941153653,-0.707124072294835,0.833899615467532,1.41466039147514,0
3104,1,299.8,-0.610324941153653,0.720777263268238,-0.971709740189099,1.44608018273268,0
3105,2,299.8,-0.54292742567666,0.776554659188671,-1.02186555562401,1.47749997399022,0
3106,1,299.8,-0.610324941153653,0.408423846113816,-0.460120422753054,1.52462966087653,0
3107,1,299.8,-0.610324941153653,-0.299949082075678,-0.00871808383889575,1.55604945213407,0
3108,2,299.8,-0.610324941153653,-0.461703530244932,-0.0588738992738022,1.58746924339161,0
3109,1,299.8,-0.54292742567666,-0.193972029826856,-0.129092040882671,1.63459893027793,0
3110,1,299.9,-0.54292742567666,-0.266482644523418,0.432653091988281,1.66601872153547,0
3111,3,299.9,-0.54292742567666,-0.0768394983939473,-0.680806010666642,-1.69589894302139,0
3112,1,300,-0.54292742567666,1.22835156614417,-1.21245765427665,-1.61734946487754,0
3113,2,299.8,-0.610324941153653,-1.0250552290413,1.67651731477396,-1.58592967361999,0
3114,2,299.9,-0.610324941153653,-1.08083262496173,1.68654847786094,-1.53879998673368,0
3115,2,299.9,-0.54292742567666,0.804443357148887,-0.951647414015136,-1.49167029984737,0
3116,1,299.9,-0.54292742567666,0.664999867347806,-0.520307401274942,-1.44454061296106,0
3117,1,300,-0.54292742567666,0.151847824879826,-0.560432053622867,-1.41312082170352,0
3118,2,300.1,-0.475529910199629,-0.38919291554837,0.392528439640356,-1.38170103044598,0
3119,2,300.2,-0.340734879245604,-0.450548051060846,0.693463332249794,-1.33457134355967,0
3120,1,300.1,-0.408132394722636,1.78054778575646,-1.64379766701685,-1.28744165667336,0
3121,3,300.1,-0.408132394722636,0.135114606103696,0.0815623839439357,-1.25602186541582,0
3122,1,300.1,-0.408132394722636,3.3590480903047,-2.21557396297478,-1.17747238727197,0
3123,1,300,-0.475529910199629,-0.366881957180197,0.603182864466963,-1.14605259601443,0
3124,3,300,-0.408132394722636,-0.227438467379115,-0.149154367056634,-1.11463280475688,0
3125,1,300.1,-0.408132394722636,0.163003304063913,-0.0287804100128579,-1.03608332661303,0
3126,1,300.1,-0.408132394722636,0.865798492661363,-1.26261346971156,-1.00466353535549,0
3127,1,300,-0.408132394722636,-0.221860727787072,-0.430026933492109,-0.973243744097952,0
3128,1,300,-0.340734879245604,0.994086503278358,-1.17233300192872,-0.941823952840411,0
3129,2,300.1,-0.340734879245604,-0.428237092692673,0.282185645683561,-0.91040416158287,0
3130,1,300.1,-0.273337363768573,0.575756033875114,-0.550400890535885,-0.863274474696559,0
3131,1,300.1,-0.273337363768573,1.23392930573622,-1.46323673145118,-0.831854683439018,0
3132,1,300.1,-0.340734879245604,0.676155346531892,-0.730961826101548,-0.800434892181478,0
3133,1,300.1,-0.340734879245604,0.101648168551437,0.0615000577699735,-0.769015100923937,0
3134,3,300.2,-0.273337363768573,-0.539791884533538,0.924180083250364,-0.737595309666396,0
